Source Name	Cell ID	Annotated Archetype
0B51F8B46C	1	nan
0B51F8B46C	2	nan
0B51F8B46C	3	nan
0B51F8B46C	4	nan
0B51F8B46C	5	nan
0B51F8B46C	6	1
0B51F8B46C	7	nan
0B51F8B46C	8	nan
0B51F8B46C	9	nan
0B51F8B46C	10	nan
0B51F8B46C	11	nan
0B51F8B46C	12	nan
0B51F8B46C	13	nan
0B51F8B46C	14	1
0B51F8B46C	15	nan
0B51F8B46C	16	nan
0B51F8B46C	17	nan
0B51F8B46C	18	nan
0B51F8B46C	19	nan
0B51F8B46C	20	nan
0B51F8B46C	21	nan
0B51F8B46C	22	nan
0B51F8B46C	23	1
0B51F8B46C	24	nan
0B51F8B46C	25	nan
0B51F8B46C	26	nan
0B51F8B46C	27	nan
0B51F8B46C	28	nan
0B51F8B46C	29	nan
0B51F8B46C	30	nan
0B51F8B46C	31	nan
0B51F8B46C	32	nan
0B51F8B46C	33	nan
0B51F8B46C	34	nan
0B51F8B46C	35	1
0B51F8B46C	36	1
0B51F8B46C	37	nan
0B51F8B46C	38	nan
0B51F8B46C	39	nan
0B51F8B46C	40	nan
0B51F8B46C	41	nan
0B51F8B46C	42	nan
0B51F8B46C	43	nan
0B51F8B46C	44	2
0B51F8B46C	45	nan
0B51F8B46C	46	nan
0B51F8B46C	47	nan
0B51F8B46C	48	nan
0B51F8B46C	49	1
0B51F8B46C	50	nan
0B51F8B46C	51	nan
0B51F8B46C	52	nan
0B51F8B46C	53	nan
0B51F8B46C	54	nan
0B51F8B46C	55	nan
0B51F8B46C	56	nan
0B51F8B46C	57	nan
0B51F8B46C	58	nan
0B51F8B46C	59	3
0B51F8B46C	60	3
0B51F8B46C	61	nan
0B51F8B46C	62	2
0B51F8B46C	63	nan
0B51F8B46C	64	2
0B51F8B46C	65	nan
0B51F8B46C	66	nan
0B51F8B46C	67	nan
0B51F8B46C	68	nan
0B51F8B46C	69	nan
0B51F8B46C	70	nan
0B51F8B46C	71	nan
0B51F8B46C	72	nan
0B51F8B46C	73	nan
0B51F8B46C	74	nan
0B51F8B46C	75	nan
0B51F8B46C	76	nan
0B51F8B46C	77	nan
0B51F8B46C	78	2
0B51F8B46C	79	nan
0B51F8B46C	80	3
0B51F8B46C	81	nan
0B51F8B46C	82	nan
0B51F8B46C	83	2
0B51F8B46C	84	2
0B51F8B46C	85	nan
0B51F8B46C	86	nan
0B51F8B46C	87	nan
0B51F8B46C	88	nan
0B51F8B46C	89	3
0B51F8B46C	90	nan
0B51F8B46C	91	nan
0B51F8B46C	92	nan
0B51F8B46C	93	nan
0B51F8B46C	94	2
0B51F8B46C	95	nan
0B51F8B46C	96	2
0B51F8B46C	97	nan
0B51F8B46C	98	nan
0B51F8B46C	99	3
0B51F8B46C	100	nan
0B51F8B46C	101	nan
0B51F8B46C	102	nan
0B51F8B46C	103	nan
0B51F8B46C	104	nan
0B51F8B46C	105	nan
0B51F8B46C	106	nan
0B51F8B46C	107	2
0B51F8B46C	108	nan
0B51F8B46C	109	nan
0B51F8B46C	110	nan
0B51F8B46C	111	2
0B51F8B46C	112	nan
0B51F8B46C	113	nan
0B51F8B46C	114	4
0B51F8B46C	115	nan
0B51F8B46C	116	4
0B51F8B46C	117	4
0B51F8B46C	118	nan
