Source Name	Cell ID	Annotated Archetype
7E8CA9482F	1	nan
7E8CA9482F	2	nan
7E8CA9482F	3	nan
7E8CA9482F	4	nan
7E8CA9482F	5	nan
7E8CA9482F	6	nan
7E8CA9482F	7	nan
7E8CA9482F	8	nan
7E8CA9482F	9	nan
7E8CA9482F	10	nan
7E8CA9482F	11	nan
7E8CA9482F	12	nan
7E8CA9482F	13	nan
7E8CA9482F	14	nan
7E8CA9482F	15	nan
7E8CA9482F	16	nan
7E8CA9482F	17	nan
7E8CA9482F	18	nan
7E8CA9482F	19	nan
7E8CA9482F	20	nan
7E8CA9482F	21	nan
7E8CA9482F	22	nan
7E8CA9482F	23	nan
7E8CA9482F	24	nan
7E8CA9482F	25	nan
7E8CA9482F	26	nan
7E8CA9482F	27	nan
7E8CA9482F	28	nan
7E8CA9482F	29	nan
7E8CA9482F	30	nan
7E8CA9482F	31	nan
7E8CA9482F	32	nan
7E8CA9482F	33	nan
7E8CA9482F	34	nan
7E8CA9482F	35	nan
7E8CA9482F	36	nan
7E8CA9482F	37	nan
7E8CA9482F	38	nan
7E8CA9482F	39	nan
7E8CA9482F	40	nan
7E8CA9482F	41	nan
7E8CA9482F	42	nan
7E8CA9482F	43	nan
7E8CA9482F	44	nan
7E8CA9482F	45	nan
7E8CA9482F	46	nan
7E8CA9482F	47	nan
7E8CA9482F	48	nan
7E8CA9482F	49	nan
7E8CA9482F	50	nan
7E8CA9482F	51	nan
7E8CA9482F	52	nan
7E8CA9482F	53	nan
7E8CA9482F	54	nan
7E8CA9482F	55	nan
7E8CA9482F	56	nan
7E8CA9482F	57	nan
7E8CA9482F	58	nan
7E8CA9482F	59	nan
7E8CA9482F	60	nan
7E8CA9482F	61	nan
7E8CA9482F	62	nan
7E8CA9482F	63	nan
7E8CA9482F	64	nan
7E8CA9482F	65	nan
7E8CA9482F	66	nan
7E8CA9482F	67	nan
7E8CA9482F	68	nan
7E8CA9482F	69	nan
7E8CA9482F	70	nan
7E8CA9482F	71	nan
7E8CA9482F	72	nan
7E8CA9482F	73	nan
7E8CA9482F	74	nan
7E8CA9482F	75	nan
7E8CA9482F	76	nan
7E8CA9482F	77	nan
7E8CA9482F	78	nan
7E8CA9482F	79	nan
7E8CA9482F	80	nan
7E8CA9482F	81	nan
7E8CA9482F	82	nan
7E8CA9482F	83	nan
7E8CA9482F	84	nan
7E8CA9482F	85	nan
7E8CA9482F	86	nan
7E8CA9482F	87	nan
7E8CA9482F	88	nan
7E8CA9482F	89	nan
7E8CA9482F	90	nan
