Source Name	Cell ID	Annotated Archetype
47B31836B0	1	nan
47B31836B0	2	nan
47B31836B0	3	nan
47B31836B0	4	nan
47B31836B0	5	nan
47B31836B0	6	nan
47B31836B0	7	nan
47B31836B0	8	nan
47B31836B0	9	nan
47B31836B0	10	nan
47B31836B0	11	nan
47B31836B0	12	nan
47B31836B0	13	nan
47B31836B0	14	nan
47B31836B0	15	nan
47B31836B0	16	nan
47B31836B0	17	nan
47B31836B0	18	nan
47B31836B0	19	nan
47B31836B0	20	nan
47B31836B0	21	nan
47B31836B0	22	nan
47B31836B0	23	nan
47B31836B0	24	nan
47B31836B0	25	nan
47B31836B0	26	nan
47B31836B0	27	nan
47B31836B0	28	nan
47B31836B0	29	nan
47B31836B0	30	nan
47B31836B0	31	nan
47B31836B0	32	nan
47B31836B0	33	nan
47B31836B0	34	nan
47B31836B0	35	nan
47B31836B0	36	nan
47B31836B0	37	nan
47B31836B0	38	nan
47B31836B0	39	nan
47B31836B0	40	nan
47B31836B0	41	nan
47B31836B0	42	nan
47B31836B0	43	nan
47B31836B0	44	nan
47B31836B0	45	nan
47B31836B0	46	nan
47B31836B0	47	nan
47B31836B0	48	nan
47B31836B0	49	nan
47B31836B0	50	nan
47B31836B0	51	nan
47B31836B0	52	nan
47B31836B0	53	nan
47B31836B0	54	nan
47B31836B0	55	nan
47B31836B0	56	nan
47B31836B0	57	nan
47B31836B0	58	nan
47B31836B0	59	nan
47B31836B0	60	nan
47B31836B0	61	nan
47B31836B0	62	nan
